# Every named label/address in the real Contra (US) ROM (RAM addresses and
# CPU code addresses alike), extracted from `vermiceli/nes-contra-us`'s own
# build output - this is real, personally-verified data, not guessed:
#
#   1. Install a C toolchain (this project used MSYS2's mingw64 gcc + make
#      on Windows; any gcc/make + git works).
#   2. git clone https://github.com/cc65/cc65.git && cd cc65 && make -j4
#      (produces bin/ca65, bin/ld65, etc.)
#   3. git clone https://github.com/vermiceli/nes-contra-us.git
#   4. Copy your own legally-dumped Contra (USA) ROM into that clone as
#      baserom.nes (MD5 7bdad8b4a7a56a634c9649d20bd3011b - the same ROM
#      contra-nes expects).
#   5. With cc65's bin/ on PATH: bash build.sh Contra
#      This reassembles the disassembly and prints "File integrity
#      matches." if (as it did when this file was generated) the result is
#      byte-for-byte identical to baserom.nes - the concrete confirmation
#      behind docs/NATIVE_PORT.md's trust in this source.
#   6. ld65 (invoked by build.sh) also writes contra.dbg, a full debug
#      symbol table. This file is:
#      grep '^sym.*type=lab' contra.dbg \
#        | sed -E 's/.*name="([^"]+)".*val=(0x[0-9A-Fa-f]+).*/\2 \1/' \
#        | sort
#
# Use this instead of the raw-byte-search technique (search the ROM for a
# routine's known opening instructions, convert the file offset to a CPU
# address by hand - still valid, just slower and only needed for anything
# NOT in this list, if that ever comes up) documented in
# docs/NATIVE_PORT.md and docs/FIDELITY.md: an exact address for almost any
# named routine or RAM variable, instantly, with no guessing. Cross-checked
# against two addresses already found the hard way before this file
# existed - `get_bg_collision` (0xE0BB) and `initialize_enemy` (0xEE47) -
# both match exactly.
#
# Regenerate this file (steps above) any time; it's a derived reference,
# not hand-maintained.
0xC1B9 load_bank_6_run_player_bullet_routines
0xC1C1 load_bank_6_check_player_fire
0xC1C9 load_bank_0_exe_all_enemy_routine
0xC1D1 load_bank_2_load_screen_enemy_data
0xC1D9 load_bank_0_load_level_enemies_to_mem
0xC1E1 load_bank_2_exe_soldier_generation
0xC1E9 load_bank_3_handle_scroll
0xC1F1 load_bank_3_init_lvl_nametable_animation
0xC1F9 load_bank_2_alternate_tile_loading
0xC2 PLAYER_AIM_DIR
0xC201 load_level_graphics
0xC204 load_A_offset_graphic_data
0xC207 load_bank_2_set_player_sprite
0xC20F load_bank_2_set_players_paused_sprite_attr
0xC217 load_bank_6_write_text_palette_to_mem
0xC223 game_routine_06
0xC22B simulate_input_for_demo
0xC233 load_bank_3_run_end_lvl_sequence_routine
0xC23B exe_game_routine
0xC248 run_game_routine
0xC24D game_routine_pointer_table
0xC25B game_routine_00
0xC272 player_select_cursor_pos
0xC274 game_routine_01
0xC282 game_routine_01_scroll_complete
0xC2B0 game_routine_01_exit
0xC2B1 game_routine_02
0xC2BA @continue
0xC2C7 game_routine_03
0xC2D3 @continue
0xC2DC @intro_timer_elapsed
0xC2F4 game_routine_04
0xC2FA init_game_routine_reset_timer_low_byte
0xC2FC set_game_routine_init_flag
0xC300 game_routine_02_exit
0xC301 inc_routine_index_set_timer
0xC305 increment_game_routine
0xC307 init_game_routine_flags
0xC30E set_game_routine_index_to_a
0xC315 decrement_delay_timer
0xC325 @exit_z_flag_clear
0xC327 @exit
0xC328 reset_delay_timer
0xC331 konami_input_check
0xC345 konami_input_index_correct
0xC350 konami_code_exit
0xC351 konami_code_lookup_table
0xC35B load_controller_state
0xC36B ensure_input_valid
0xC375 @continue
0xC384 write_input
0xC386 set_player_input
0xC397 read_controller_state
0xC3A2 read_controller_button
0xC3BC dec_theme_delay_check_user_input
0xC3DB player_mode_change
0xC3E6 timer_exit
0xC3E7 stop_demo_load_player_select_UI
0xC3F9 load_intro_palette2_play_intro_sound
0xC4 PLAYER_Y_FRACT_VELOCITY
0xC40F dec_intro_theme_delay
0xC41C set_next_demo_level
0xC431 @continue
0xC43E init_score_player_lives
0xC447 reset_players_score
0xC44B clear_score_byte
0xC461 init_player_lives
0xC469 init_player_num_lives
0xC47B player_mode_1d_table
0xC47D p2_game_over_status_tbl
0xC47F clear_memory_3
0xC481 clear_memory_starting_at_x
0xC483 @loop
0xC494 @clear_memory_block
0xC49F add_player_score_exit
0xC4A0 add_player_low_score
0xC4A8 add_player_score
0xC4C1 @continue
0xC4CD @set_if_extra_life
0xC4DC @extra_life_logic
0xC4E5 @set_extra_life_inc_num_lives
0xC4F3 @continue_inc_num_lives
0xC4FD @inc_num_lives
0xC50C @set_num_lives
0xC517 @set_if_new_high_score
0xC529 @set_high_score
0xC535 score_exit
0xC536 update_nametable_supertile
0xC54B @continue
0xC575 write_update_supertile_to_cpu
0xC5A3 @write_graphic_group
0xC5AF @write_graphic_group_bytes
0xC5D0 update_supertile_palette
0xC6 PLAYER_Y_FAST_VELOCITY
0xC601 @update_palette_01
0xC631 @update_palette_02
0xC67B @update_palette_continue
0xC697 @write_palette_data
0xC6B8 @mv_down_row
0xC6CA @write_update_supertile
0xC6CD update_palette_cfg_tbl
0xC6D3 nametable_update_data_ptr_tbl
0xC6F7 update_nametable_tiles_exit
0xC6F8 update_nametable_tiles
0xC721 @continue
0xC739 @shift_4
0xC73B @shift_2
0xC73D @set_supertile_palette
0xC75C @update_nametable_tiles
0xC76F @write_tiles
0xC77F @write_row_tiles
0xC79F level_tile_animation_ptr_tbl
0xC7B1 nametable_base_high_byte
0xC7B3 attribute_base_high_byte
0xC7B5 level_screen_mem_offset_tbl_00
0xC7B7 palette_mask_tbl
0xC7BB set_ppu_addresses_in_mem
0xC7D1 @round_up
0xC7D3 @nametable
0xC7FD @continue
0xC8 ELECTROCUTED_TIMER
0xC83C set_graphics_buffer_header
0xC857 run_routine_from_tbl_below
0xC870 bank_7_unused_label_00
0xC874 calculate_score_digit
0xC87E shift_and_check_digit_carry
0xC88A continue_shift_score
0xC892 advance_graphic_read_addr
0xC89B @exit
0xC89C @handle_overflow
0xC8A7 @handle_overflow_exit
0xC8A8 load_intro_graphics
0xC8C3 exit_load_graphics_group
0xC8C4 load_current_level_graphic_data
0xC8C6 load_level_graphic_data
0xC8D6 @loop
0xC8E3 level_graphic_data_tbl
0xC8FD level_1_graphic_data
0xC905 level_2_graphic_data
0xC90D level_4_graphic_data
0xC916 level_3_graphic_data
0xC91E level_5_graphic_data
0xC926 level_6_graphic_data
0xC92E level_7_graphic_data
0xC936 level_8_graphic_data
0xC93B level_2_boss_graphic_data
0xC940 level_4_boss_graphic_data
0xC946 intro_graphic_data_00
0xC948 intro_graphic_data_01
0xC94B ending_graphic_data
0xC950 graphic_data_ptr_tbl
0xC9A1 zero_out_nametables
0xC9A3 write_graphic_data_to_ppu
0xC9CC begin_ppu_graphics_block_write
0xC9E3 init_graphic_data_index
0xC9E8 write_graphic_data_sequences_to_ppu
0xC9FD write_next_n_sequence_bytes
0xCA INDOOR_PLAYER_JUMP_FLAG
0xCA06 @write_byte_to_ppu
0xCA10 advance_graphic_read_addr_n_bytes
0xCA15 advance_ppu_write_addr
0xCA1D write_graphic_byte_a_times
0xCA2C write_a_to_ppu_y_times
0xCA36 horizontal_flip_graphic_byte
0xCA51 change_ppu_write_address
0xCA5B end_graphic_code
0xCA61 draw_player_num_lives
0xCA7C @continue
0xCA7E @draw_num_lives
0xCA8E @convert_digits
0xCA9A @write_num_lives
0xCAA5 @exit
0xCAA6 draw_game_over_tex
0xCAAD draw_stage_and_level_name
0xCAC1 draw_the_scores
0xCAF8 @draw_score
0xCB02 @draw_score_digit
0xCB1B @draw_score_end_zeros
0xCB2B @draw_final_0_exit
0xCB2E @exit
0xCB2F @draw_zero_score
0xCB36 blank_nametables
0xCB36 graphic_data_00
0xCB4B blank_nametable_2
0xCB60 write_text_palette_to_mem
0xCB7D @write_char_to_cpu_mem
0xCB9C @dec_blank_delay
0xCB9E @next_char
0xCBA1 @write_ff_to_cpu_memory
0xCBA5 @handle_fd
0xCBB9 write_0_to_cpu_graphics_buffer
0xCBBD write_a_to_cpu_graphics_buffer
0xCBBF write_to_700_offset
0xCBC3 set_x_to_offset_exit
0xCBC5 vram_address_increment
0xCBC9 write_cpu_graphics_buffer_to_ppu
0xCBD1 @read_cpu_mem_to_ppu
0xCBE5 @continue
0xCC PLAYER_WATER_TIMER
0xCC11 @loop
0xCC1C @reset_graphics_buffer
0xCC29 @write_ff_to_ppu
0xCC2B @write_byte_to_ppu
0xCC2E @flush_graphics_buffer
0xCC3F @flush_cpu_graphics_buffer
0xCC47 @write_to_ppu
0xCC60 @set_PPU_write_address
0xCC70 @write_loop
0xCC81 write_palette_colors_to_ppu
0xCC9D @loop
0xCCB7 graphics_loading_exit
0xCCB8 alternate_tile_loading
0xCCE4 set_alt_graphics_cpu_buffer
0xCD08 @loop
0xCD27 alt_graphics_loading_complete
0xCD2C alt_graphic_data_ptr_tbl
0xCD54 animate_indoor_fence
0xCD64 @draw_random_fence
0xCD6F @continue
0xCDA3 @write_to_graphics_buffer
0xCDBC @exit
0xCDBD pattern_tile_bg_tbl
0xCDBF pattern_tile_bg_00
0xCDFF pattern_tile_fence_tbl
0xCE PLAYER_RECOIL_TIMER
0xCE27 run_level_routine_for_demo
0xCE30 game_routine_05
0xCE32 run_level_routine
0xCE35 level_routine_ptr_tbl
0xCE4B level_routine_00
0xCE6A load_level_header
0xCE7B inc_level_routine_index
0xCE7E level_routine_01
0xCE95 @continue
0xCE97 skip_level_routine_01
0xCE9B level_routine_02
0xCEBE @continue
0xCEC4 level_routine_03_exit
0xCEC5 draw_the_scores_1
0xCEC8 level_vert_scroll_and_song
0xCED8 level_routine_03
0xCEE3 level_routine_04
0xCEEE check_game_over_run_enemy_logic
0xCEF7 run_level_enemy_logic
0xCF09 level_routine_04_exit
0xCF0A init_game_over
0xCF12 set_to_level_routine_05
0xCF1B set_graphics_zero_mode
0xCF25 set_to_level_routine_08
0xCF27 set_a_as_current_level_routine
0xCF2E level_routine_05
0xCF60 load_level_intro
0xCF65 level_routine_05_exit
0xCF6E show_game_over_screen
0xCF95 @no_continues_remaining
0xCF9A @set_demo_end_exit
0xCF9D level_routine_06
0xCFBB @check_select_button
0xCFC7 @set_cursor_sprite_and_scores
0xCFDC reset_game_routine
0xCFE1 level_routine_07
0xCFEA level_routine_08
0xCFFF @continue
0xD0 INDOOR_PLAYER_ADV_FLAG
0xD003 @player_loop
0xD00E @next_player_adv_lvl_index
0xD01E level_routine_exit
0xD01F level_routine_09
0xD02E level_routine_0a
0xD038 check_for_pause
0xD053 @game_paused
0xD063 pause_exit
0xD063 pause_exit_00
0xD064 load_alternate_graphics
0xD074 @loop
0xD081 load_palettes_color_to_cpu
0xD08F load_palette_colors_to_cpu
0xD0B2 read_palette_loop
0xD0B6 read_palette_color
0xD0B8 write_palette_color_a_to_cpu_mem
0xD0CF @exit
0xD0D0 shift_bg_palette_color
0xD0DC @continue
0xD0F9 @write_black_to_cpu_mem
0xD0FD palette_shift_amount_tbl
0xD105 load_palette_indexes
0xD126 @continue
0xD140 load_palettes_color_to_cpu_2_index
0xD143 set_a_to_palette_2
0xD145 load_10_sprite_palettes
0xD14A falcon_weapon_flash
0xD16B palette_mod_exit
0xD16C set_indoor_boss_palette_2_animation
0xD17C set_ending_palette_animation
0xD181 lvl_palette_animation_count
0xD18A indoor_boss_palette_2_index
0xD192 falcon_weapon_flash_tbl
0xD196 level_palette_2_index
0xD19A ending_palette_2_index
0xD19E lvl_alt_collision_and_palette_tbl
0xD2 PLAYER_SPECIAL_SPRITE_TIMER
0xD225 game_palette_ptr_tbl
0xD227 game_palettes
0xD371 set_frame_scroll_draw_player_bullets
0xD37C @continue
0xD388 @run_player_bullet_routines
0xD38B draw_player_bullet_sprites
0xD38D @player_bullet_loop
0xD3B4 set_frame_scroll_weapon_strength
0xD3C6 @p2_game_over_status
0xD3CC run_player_invincibility_and_weapon_strength
0xD3E6 player_state_routine_03
0xD3F2 @player_loop
0xD3FB @check_transfer_life
0xD4 PLAYER_FAST_X_VEL_BOOST
0xD415 @subtract_life
0xD421 @revive_player
0xD42B @exit
0xD42C scroll_player
0xD43C @exit
0xD43D @vertical_scroll_player
0xD453 @exit2
0xD454 find_scrolled_player
0xD45F @exit
0xD460 handle_invincibility_and_weapon_strength
0xD46C set_enemies_to_attack
0xD476 decrement_invincibility_effect
0xD482 @continue
0xD488 set_player_weapon_strength
0xD49A @exit
0xD49B weapon_strength
0xD4A0 run_player_state_routine
0xD4AC @continue
0xD4B3 player_state_routine
0xD4BB level_spawn_position_index
0xD4C3 player_state_routine_00
0xD4EB @find_landing
0xD500 @set_x_pos
0xD505 @set_frame_invincible_timer_exit
0xD514 @check_if_floor_exit
0xD523 @exit
0xD524 vertical_spawn_position
0xD52C horizontal_spawn_position
0xD534 player_state_routine_01
0xD549 @exit
0xD54A kill_player
0xD56B player_state_routine_01_logic
0xD577 auto_scroll_player
0xD58F @inc_y_pos_exit
0xD592 @exit
0xD593 player_state_routine_02
0xD5A9 @animation_timer_elapsed
0xD5C1 @continue
0xD5DB @set_animation_timer
0xD5DF @set_pos_and_sprite
0xD5E5 @set_player_sprite_exit
0xD5E8 player_sprite_sequence_tbl
0xD5EB player_died_x_velocity_tbl
0xD5EE handle_player_state_calc_x_vel
0xD5F8 @continue
0xD5FB calc_player_x_vel
0xD6 PLAYER_SPRITE_CODE
0xD631 @set_scroll_apply_x_vel
0xD637 @lvl_boss_max_x_scroll_tbl
0xD63F @player_negative_x_vel
0xD655 @apply_vel_to_player_x_pos
0xD664 @exit
0xD665 level_right_edge_x_pos_tbl
0xD668 level_left_edge_x_pos_tbl
0xD66B handle_player_state
0xD67F @player_electrocution_check
0xD686 @player_edge_fall_check
0xD68D @player_jump_check
0xD694 @indoor_transition_anim_check
0xD69B @handle_player_input
0xD6BA walk_off_ledge
0xD6C4 set_edge_fall_code
0xD6D0 @continue
0xD6D2 player_sprite_animation_exit
0xD6D3 set_jump_status_and_y_velocity
0xD6DD @continue
0xD6F2 @set_y_velocity
0xD6F8 handle_d_pad
0xD70A set_sprite_sequence_to_y
0xD70B set_sprite_sequence_to_a
0xD70E d_pad_up_pressed
0xD723 @indoor_screen_cleared
0xD737 @check_players_advancing
0xD739 @check_player_x_advancing
0xD750 @check_next_player
0xD756 set_player_standing_sprite_sequence
0xD75C set_player_positive_x_velocity
0xD760 set_player_negative_x_velocity
0xD762 set_player_x_vel_to_a
0xD770 @continue
0xD772 @exit
0xD773 sty_level_screen_type
0xD77E @exit
0xD77F set_x_velocity_for_edge_fall_code
0xD791 @off_ledge_start
0xD7AA @set_x_velocity
0xD7AF handle_jump
0xD7CD @check_collision
0xD7DB @check_collision_above
0xD7F4 @apply_gravity
0xD8 PLAYER_SPRITE_FLIP
0xD800 @set_y_pos
0xD803 @set_jump_status_from_input
0xD812 @set_x_velocity
0xD814 set_x_velocity_from_a_code
0xD81A @continue
0xD820 get_x_velocity_d_pad_code
0xD829 @test_left_d_pad
0xD82E @continue
0xD82F x_velocity_exit
0xD830 update_indoor_electrocution
0xD83E @exit
0xD83F indoor_transition_set_pos
0xD858 indoor_transition_end
0xD866 indoor_transition_exit
0xD867 player_land_on_ground
0xD87A @check_aim_dir
0xD886 @continue
0xD888 init_player_data
0xD89B set_player_advancing_vel
0xD8C1 @continue
0xD8CD set_vel_for_speed_code_a
0xD8D5 set_vel_for_speed_vars
0xD8E1 @negate_bullet_velocities
0xD8EF set_player_landing_y_offset
0xD90B @set_sprite_y
0xD90F landing_y_position_tbl
0xD912 set_player_aim_for_input
0xD91A @continue
0xD92A @set_player_aim
0xD93A d_pad_player_aim_tbl
0xD97A check_player_ledge
0xD996 @clear_edge_code_exit
0xD99A @exit
0xD99B init_PLAYER_WATER_STATE
0xD9A0 jmp_walk_off_ledge
0xD9A3 get_player_bg_collision_code
0xD9B8 @indoor_floor
0xD9BC @indoor_boss_level
0xD9BE @indoor_continue
0xD9C5 @exit_code_0
0xD9C7 @exit
0xD9C8 apply_gravity_set_y_pos
0xD9CB player_jumping_set_y_pos
0xD9D4 @continue
0xD9EC apply_gravity
0xD9FA init_player_dec_num_lives
0xDA PLAYER_BG_FLAG_EDGE_DETECT
0xDA06 @set_game_over
0xDA0B set_frame_scroll_if_appropriate
0xDA3A @set_horizontal_level_frame_scroll
0xDA58 @stop_player_x_velocity
0xDA5E @exit
0xDA60 horizontal_scroll_point_tbl
0xDA63 set_vertical_level_frame_scroll
0xDA8F @exit
0xDA91 can_player_drop_down
0xDA9B @continue
0xDAA1 check_collision_below
0xDAB0 @loop
0xDACD collision_below_player
0xDACE can_player_drop_down_exit
0xDACF set_carry_exit
0xDAD1 init_player_and_weapon
0xDAD5 init_player_attributes
0xDB28 check_player_solid_bg_collision
0xDB38 @continue
0xDB4A @continue_2
0xDB4C @continue_3
0xDB5A @player_bg_collision
0xDB5F @find_bg_collision
0xDB7A @loop
0xDB99 @set_carry_exit
0xDB9B @clear_carry_exit
0xDB9D init_ppu_write_screen_supertiles
0xDBA7 config_horizontal_scrolling
0xDBC4 config_vertical_scrolling
0xDBDB continue_init_level
0xDBE6 init_lvl_nametable_animation
0xDC17 @set_a_exit
0xDC19 @exit
0xDC1A @vertical_level
0xDC3E @indoor_level
0xDC4B handle_scroll
0xDC52 @handle_horizontal_level
0xDC59 @handle_outdoor_level
0xDC61 @check_scroll_timer_00
0xDC6B @set_scroll_frame
0xDC6F @include_tank_auto_scroll
0xDC78 @set_scroll_graphics_data
0xDC8B @change_screen
0xDC95 @inc_nametable_data
0xDCC3 @inc_scroll_exit
0xDCC9 @exit
0xDCCA @check_attr_update
0xDCD8 handle_vertical_scroll
0xDCEA @init_loop
0xDCF0 @frame_scroll_loop
0xDD11 @continue
0xDD40 @dec_scroll_continue
0xDD4C @continue_loop
0xDD50 @exit
0xDD51 @write_attribute_continue
0xDD5F handle_indoor_scroll
0xDD93 @loop
0xDDA3 @load_supertiles_screen_indexes_indoor
0xDDAA @load_screen_a_supertile_indexes
0xDDAD @write_column_tiles_exit
0xDDBF @exit
0xDDC0 @animate_indoor_fence
0xDDC3 @indoor_screen_transition
0xDE04 @continue
0xDE0D @swap_base_nametable
0xDE14 level_2_4_boss_graphics_data
0xDE1A load_column_of_tiles_to_cpu_buffer
0xDE55 @odd_nametable_column
0xDE66 load_level_supertile_data
0xDEBE set_vert_lvl_super_tiles
0xDEFE @set_supertile_tiles
0xDF PLAYER_GAME_OVER_BIT_FIELD
0xDF48 write_col_attribute_to_cpu_memory
0xDF69 @set_supertile_attribute_byte
0xDF93 @exit
0xDF96 write_row_attribute_to_cpu_memory
0xDFC0 @set_supertile_attribute_byte
0xDFD1 @write_supertile_palette_to_cpu
0xDFE0 @merge_supertiles_across_nametable
0xDFFF set_tile_collision
0xE010 collision_code_0_check
0xE014 set_collision_code_0
0xE018 collision_code_2_check
0xE020 set_collision_code_03
0xE022 collision_continue
0xE038 set_collision_tile_col_2
0xE04B set_collision_tile_col_3
0xE05C set_collision_tile_col_4
0xE065 set_collision_tile
0xE074 tile_collision_exit
0xE077 vert_lvl_tile_collision_exit
0xE087 get_bg_collision_far
0xE08A floor_get_next_row_bg_collision
0xE0AD @exit
0xE0AF find_floor_collision
0xE0B5 read_bg_collision_byte_unsafe
0xE0BB get_bg_collision
0xE0BD get_enemy_bg_collision
0xE0C3 get_cart_bg_collision
0xE0C5 bg_collision_logic
0xE0D1 @vert_overflow
0xE0D3 @continue
0xE0E6 @bg_collision_data
0xE105 read_bg_collision_byte
0xE11E @shift_6_bits
0xE120 @shift_4_bits
0xE122 @shift_2_bits
0xE124 @no_shift
0xE12A @set_code_exit
0xE130 level_screen_mem_offset_tbl_01
0xE132 collision_code_lookup_tbl
0xE136 set_boss_auto_scroll
0xE154 @exit_mark_scroll_enabled
0xE156 @exit
0xE157 scroll_trigger_tbl
0xE159 auto_scroll_timer_tbl
0xE15B load_next_next_supertiles_screen_indexes
0xE162 load_next_supertiles_screen_indexes
0xE169 load_current_supertiles_screen_indexes
0xE16B load_supertiles_screen_indexes
0xE181 read_supertiles_screen_ptr_table
0xE18C load_supertile_indexes_starting_at_y
0xE19B @vertical_level_section_end
0xE1A3 @exit
0xE1A6 load_rle_repeat_command
0xE1B1 @repeat_level_data_byte
0xE1BB @set_nametable_supertile_indexes
0xE1C9 @supertile_index_loop
0xE1D9 check_players_collision
0xE1DB @check_player_x_collision
0xE1F7 @handle_outdoor_level
0xE212 @set_collision_box_code
0xE217 @set_state_width
0xE21C @check_player_jumping
0xE22A @check_in_water_crouched
0xE238 @set_collision_code_offset
0xE245 @check_if_enemy_collision
0xE25C @next_player
0xE262 @exit_00
0xE265 @land_on_enemy
0xE28E @set_landing_pos
0xE29F @inside_enemy_collision_box
0xE2AE @check_can_land_on
0xE2BC @collide_with_enemy
0xE2D6 @invincible_collision
0xE2EB @exit_01
0xE2EC pick_up_weapon_item
0xE316 @set_invincibility_timer
0xE320 @continue
0xE325 @set_rapid_flag
0xE32D @compare_and_set_weapon
0xE339 @set_player_weapon
0xE340 remove_current_enemy
0xE345 bullet_enemy_collision_test
0xE355 @loop
0xE371 @bullet_delay
0xE378 @test_collision
0xE38A @next_bullet
0xE390 @bullet_enemy_collision
0xE39F @continue
0xE3BB @continue_2
0xE3C7 @set_routine_exit
0xE3CD set_bullet_routine_to_2
0xE3D8 bullet_collision_logic
0xE3ED @continue
0xE3FA @play_collision_sound
0xE40B @exit
0xE40C bullet_hit_sound_tbl
0xE411 set_enemy_collision_box
0xE44B @collision_code_f
0xE459 @continue
0xE4B6 @replace_placeholder
0xE4C3 @exit
0xE4C4 collision_code_f_base_tbl
0xE4D8 collision_code_f_adj_tbl
0xE4E8 collision_box_codes_tbl
0xE4F2 collision_box_codes_00
0xE52E collision_box_codes_01
0xE56A collision_box_codes_02
0xE5A6 collision_box_codes_03
0xE5E2 collision_box_codes_04
0xE61E exe_all_enemy_routine
0xE626 exe_enemy_routine_loop
0xE644 @handle_outdoor
0xE64D @continue
0xE655 advance_enemy
0xE659 exe_enemy_routine
0xE66B exe_enemy_routine_subroutine
0xE67B exec_level_enemy_routine
0xE689 load_level_enemies_to_mem
0xE698 level_enemy_routine_ptr_tbl
0xE6A8 enemy_routine_ptr_tbl
0xE6C8 enemy_routine_level_1
0xE6CE enemy_routine_level_2_4
0xE6F0 enemy_routine_level_3
0xE6FC enemy_routine_level_5
0xE70A enemy_routine_level_6
0xE714 enemy_routine_level_7
0xE726 enemy_routine_level_8
0xE734 enemy_routine_do_nothing_ptr_tbl
0xE736 enemy_routine_do_nothing_00
0xE737 wall_core_routine_05
0xE740 boss_defeated_routine
0xE74B enemy_routine_init_explosion
0xE752 mortar_shot_routine_03
0xE75E explosion_sound_hide_enemy
0xE76A @skip_explosion_sound
0xE77C @continue
0xE78B set_enemy_delay_adv_routine
0xE78E advance_enemy_routine
0xE797 bank_7_unused_label_01
0xE7A4 roller_routine_04
0xE7AA shared_enemy_routine_03
0xE7B0 enemy_routine_explosion
0xE7BA @continue
0xE7BC show_explosion_a
0xE7DF @continue
0xE7F0 @continue2
0xE805 enemy_routine_explosion_exit
0xE806 enemy_routine_remove_enemy
0xE809 remove_enemy
0xE80E set_sprite_0
0xE814 shared_enemy_routine_clear_sprite
0xE81A set_enemy_routine_to_a
0xE823 explosion_type_ptr_tbl
0xE82B explosion_type_00
0xE82E explosion_type_01
0xE832 explosion_type_02
0xE835 explosion_type_03
0xE837 update_enemy_pos
0xE842 update_enemy_x_pos_rem_off_screen
0xE849 apply_vel_exit
0xE84A update_enemy_x_pos_rem_if_off_screen
0xE851 set_enemy_y_vel_rem_off_screen
0xE858 jmp_remove_enemy
0xE85B set_outdoor_weapon_item_vel
0xE86F @set_weapon_item_velocity
0xE880 remove_enemy_far
0xE883 set_weapon_item_y_vel_enemy_frame
0xE886 @set_y_vel_enemy_frame
0xE8A7 add_scroll_to_enemy_pos
0xE8B8 scroll_enemy_pos_exit
0xE8B9 add_horizontal_scroll
0xE8C7 bank_7_unused_label_02
0xE8CD set_enemy_velocity_to_0
0xE8D0 set_enemy_y_velocity_to_0
0xE8D9 set_enemy_x_velocity_to_0
0xE8E2 update_enemy_y_pos_with_scroll
0xE8EC update_enemy_y_pos
0xE900 update_enemy_x_pos_with_scroll
0xE90A update_enemy_x_pos
0xE91E reverse_enemy_x_direction
0xE930 bank_7_unused_label_03
0xE942 add_enemy_score_set_enemy_routine
0xE95E @add_y_code_to_player_score
0xE96A @continue
0xE974 set_destroyed_enemy_routine
0xE981 @set_destroyed_routine
0xE998 @set_routine
0xE9A2 @exit
0xE9A3 score_codes_tbl
0xE9AD enemy_destroyed_routine_ptr_tbl
0xE9BF enemy_destroyed_routine_00
0xE9C1 enemy_destroyed_routine_01
0xE9CA enemy_destroyed_routine_02
0xE9CD enemy_destroyed_routine_03
0xE9D1 enemy_destroyed_routine_04
0xE9D4 enemy_destroyed_routine_05
0xE9D9 enemy_destroyed_routine_06
0xE9E5 destroy_all_enemies
0xE9E9 @enemy_loop
0xEA10 @continue
0xEA16 remove_all_enemies
0xEA1A @loop
0xEA23 clear_supertile_bg_collision
0xEA25 set_supertile_bg_collision
0xEA26 set_supertile_bg_collisions
0xEA49 @loop
0xEA64 @set_half_supertile_bg_collisions
0xEA6C @set_quadrant_bg_collision
0xEA7C @continue
0xEA7E @find_bit_offset
0xEA88 @set_collision
0xEAA2 @check_next_loop
0xEAA7 bg_collision_bit_mask_tbl
0xEAAB create_explosion_89
0xEAB3 create_two_explosion_89
0xEAB7 create_enemy_for_explosion
0xEAB9 create_explosion_a
0xEABD create_explosion_sequence
0xEAE7 @exit
0xEAEA level_boss_defeated
0xEAF6 set_delay_remove_enemy
0xEB03 disable_bullet_enemy_collision
0xEB07 disable_enemy_collision
0xEB09 enemy_state_width_or_a
0xEB0E enable_enemy_player_collision_check
0xEB12 enable_bullet_enemy_collision
0xEB16 enable_enemy_collision
0xEB18 enemy_state_width_and_a
0xEB1B set_enemy_state_width_to_a
0xEB1F add_a_to_enemy_y_pos
0xEB27 add_a_to_enemy_x_pos
0xEB2F set_08_09_to_enemy_pos
0xEB32 add_with_enemy_pos
0xEB40 add_10_to_enemy_y_fract_vel
0xEB42 add_a_to_enemy_y_fract_vel
0xEB52 generate_enemy_a
0xEB57 generate_enemy_at_pos
0xEB83 @exit
0xEB88 add_4_to_enemy_y_pos
0xEB8A add_a_with_vert_scroll_to_enemy_y_pos
0xEBA4 update_nametable_tiles_set_delay
0xEBAA draw_enemy_supertile_a_set_delay
0xEBAD update_nametable_set_anim_delay_exit
0xEBB4 @exit
0xEBB5 draw_enemy_supertile_a
0xEBB7 draw_enemy_supertile_10
0xEBCE update_2_enemy_supertiles
0xEBE4 @continue
0xEC SOUND_TABLE_PTR
0xEC05 @set_slot_exit
0xEC07 @exit
0xEC08 update_enemy_nametable_tiles_no_palette
0xEC0A update_enemy_nametable_tiles
0xEC23 nametable_update_exit
0xEC27 check_enemy_collision_solid_bg
0xEC31 init_vars_get_enemy_bg_collision
0xEC33 add_y_to_y_pos_get_bg_collision
0xEC35 add_a_y_to_enemy_pos_get_bg_collision
0xEC46 @exit
0xEC49 bank_7_unused_label_04
0xEC4B set_flying_capsule_y_vel
0xEC6D bank_7_unused_label_05
0xEC6F set_flying_capsule_x_vel
0xEC91 bank_7_unused_label_06
0xEC93 set_flying_capsule_path
0xECA7 @loop
0xECB0 @loop2
0xECB9 @set_vars_exit
0xECC7 red_turret_find_target_player
0xECE4 @continue
0xECF2 @exit
0xECF5 player_enemy_x_dist
0xED02 @continue_to_p2
0xED0E player_enemy_y_dist
0xED1B @continue_to_p2
0xED24 lda_closer_distance
0xED2A @continue
0xED36 @continue_p1
0xED40 @set_closest
0xED4B @exit
0xED4C find_far_segment_for_x_pos
0xED4E find_far_segment_for_a
0xED50 @loop
0xED5A @use_code_0
0xED5D @exit
0xED5F far_segment_code_tbl
0xED66 set_enemy_falling_arc_pos
0xED9A @remove_enemy
